Column1,date,days_of_week,day,hour,text,Incident Type,Location
1191,03/04/2019 22:51,Wednesday,3,22,Accident on KJE (towards PIE) before PIE(Changi) Exit with congestion till Choa Chu Kang Dr Exit. Avoid lanes 1 and 2,Accident,KJE (towards PIE) before PIE(Changi) Exit with congestion till Choa Chu Kang Dr Exit
1192,03/04/2019 22:48,Wednesday,3,22,Accident on KJE (towards PIE) before PIE(Changi) Exit with congestion till Sungei Tengah Exit. Avoid lanes 1 and 2,Accident,KJE (towards PIE) before PIE(Changi) Exit with congestion till Sungei Tengah Exit
1193,03/04/2019 22:47,Wednesday,3,22,Accident on KJE (towards PIE) before PIE(Changi) Exit. Avoid lanes 1 and 2,Accident,KJE (towards PIE) before PIE(Changi) Exit
1194,03/04/2019 19:51,Wednesday,3,19,Accident on KJE (towards BKE) at BKE(PIE) Exit,Accident,KJE (towards BKE) at BKE(PIE) Exit
1195,03/04/2019 18:58,Wednesday,3,18,Accident in CTE Tunnel (towards AYE) at Havelock Road Exit,Accident,CTE Tunnel (towards AYE) at Havelock Road Exit
1196,03/04/2019 18:21,Wednesday,3,18,Obstacle on West Coast Highway (towards Tuas) after Clementi Road. Avoid right lane,Obstacle,West Coast Highway (towards Tuas) after Clementi Road
1197,03/04/2019 12:08,Wednesday,3,12,Accident on PIE (towards Changi Airport) after Jalan Eunos with congestion till Kallang Way. Avoid lane 1,Accident,PIE (towards Changi Airport) after Jalan Eunos with congestion till Kallang Way
1198,03/04/2019 12:02,Wednesday,3,12,Accident on PIE (towards Changi Airport) after Jalan Eunos. Avoid lane 1,Accident,PIE (towards Changi Airport) after Jalan Eunos
1199,03/04/2019 11:51,Wednesday,3,11,Accident on ECP (towards Changi Airport) after Still Rd Sth Exit. Avoid lane 1,Accident,ECP (towards Changi Airport) after Still Rd Sth Exit
1200,03/04/2019 11:32,Wednesday,3,11,Heavy Traffic on KJE (towards BKE) at BKE(Woodlands) Exit,Heavy Traffic,on KJE (towards BKE) at BKE(Woodlands) Exit
1201,03/04/2019 11:32,Wednesday,3,11,Accident on PIE (towards Tuas) after Pioneer Rd North,Accident,PIE (towards Tuas) after Pioneer Rd North
1202,03/04/2019 10:44,Wednesday,3,10,Accident on KJE (towards BKE) at BKE(Woodlands) Exit with congestion till Woodlands Rd Exit,Accident,KJE (towards BKE) at BKE(Woodlands) Exit with congestion till Woodlands Rd Exit
1203,03/04/2019 10:42,Wednesday,3,10,Accident on KJE (towards BKE) at BKE(Woodlands) Exit,Accident,KJE (towards BKE) at BKE(Woodlands) Exit
1204,03/04/2019 10:05,Wednesday,3,10,Accident on PIE (towards Tuas) at CTE(SLE) Exit,Accident,PIE (towards Tuas) at CTE(SLE) Exit
1205,03/04/2019 10:01,Wednesday,3,10,Accident on AYE (towards MCE) before Yuan Ching Exit. Avoid lane 1,Accident,AYE (towards MCE) before Yuan Ching Exit
1206,03/04/2019 10:01,Wednesday,3,10,Accident on AYE (towards Tuas) after Lower Delta Rd Exit. Avoid lane 1,Accident,AYE (towards Tuas) after Lower Delta Rd Exit
1207,03/04/2019 9:51,Wednesday,3,9,Accident on AYE (towards MCE) after Yuan Ching Entrance with congestion till Jalan Boon Lay Entrance. Avoid lane 1,Accident,AYE (towards MCE) after Yuan Ching Entrance with congestion till Jalan Boon Lay Entrance
1208,03/04/2019 9:49,Wednesday,3,9,Accident on AYE (towards MCE) after Yuan Ching Entrance with congestion till Yuan Ching Exit. Avoid lane 1,Accident,AYE (towards MCE) after Yuan Ching Entrance with congestion till Yuan Ching Exit
1209,03/04/2019 9:47,Wednesday,3,9,Accident on AYE (towards MCE) after Yuan Ching Entrance. Avoid lane 1,Accident,AYE (towards MCE) after Yuan Ching Entrance
1210,03/04/2019 9:27,Wednesday,3,9,Accident on PIE (towards Changi Airport) before Kallang Way. Avoid lane 5,Accident,PIE (towards Changi Airport) before Kallang Way
1211,03/04/2019 9:16,Wednesday,3,9,Accident on AYE (towards MCE) before Alexandra Rd Exit. Avoid lane 1,Accident,AYE (towards MCE) before Alexandra Rd Exit
1212,03/04/2019 8:46,Wednesday,3,8,Accident on PIE (towards Changi Airport) after Bedok North Rd with congestion till Paya Lebar Rd. Avoid lane 3,Accident,PIE (towards Changi Airport) after Bedok North Rd with congestion till Paya Lebar Rd
1213,03/04/2019 8:39,Wednesday,3,8,Accident on PIE (towards Changi Airport) after Bedok North Rd with congestion till Paya Lebar Rd. Avoid lanes 2 and 3,Accident,PIE (towards Changi Airport) after Bedok North Rd with congestion till Paya Lebar Rd
1214,03/04/2019 8:28,Wednesday,3,8,Accident on PIE (towards Changi Airport) after Bedok North Rd with congestion till Jalan Eunos. Avoid lanes 2 and 3,Accident,PIE (towards Changi Airport) after Bedok North Rd with congestion till Jalan Eunos
1215,03/04/2019 8:27,Wednesday,3,8,Accident on PIE (towards Changi Airport) after Bedok North Rd with congestion till Jalan Eunos. Avoid lane 2,Accident,PIE (towards Changi Airport) after Bedok North Rd with congestion till Jalan Eunos
1216,03/04/2019 8:23,Wednesday,3,8,Accident on PIE (towards Changi Airport) after Bedok North Rd. Avoid lane 2,Accident,PIE (towards Changi Airport) after Bedok North Rd
1217,03/04/2019 7:56,Wednesday,3,7,Obstacle on CTE (towards SLE) at Moulmein Rd Exit,Obstacle,CTE (towards SLE) at Moulmein Rd Exit
1218,03/04/2019 7:47,Wednesday,3,7,Heavy Traffic on PIE (towards Changi Airport) after BKE,Heavy Traffic,on PIE (towards Changi Airport) after BKE
1219,03/04/2019 6:56,Wednesday,3,6,Accident on BKE (towards PIE) at PIE(City) Exit with congestion till PIE Exit,Accident,BKE (towards PIE) at PIE(City) Exit with congestion till PIE Exit
1220,03/04/2019 6:49,Wednesday,3,6,Accident in CTE Tunnel (towards AYE) after Outram Rd Exit. Avoid lane 2,Accident,CTE Tunnel (towards AYE) after Outram Rd Exit
1221,03/04/2019 6:34,Wednesday,3,6,Accident on PIE (towards Changi Airport) after BKE with congestion till Bukit Timah Rd exit. Avoid lane 3,Accident,PIE (towards Changi Airport) after BKE with congestion till Bukit Timah Rd exit
1222,03/04/2019 5:59,Wednesday,3,5,Accident on PIE (towards Changi Airport) after BKE. Avoid lane 3,Accident,PIE (towards Changi Airport) after BKE
1223,03/04/2019 5:42,Wednesday,3,5,Accident on PIE (towards Changi Airport) at Toa Payoh Entrance,Accident,PIE (towards Changi Airport) at Toa Payoh Entrance
1224,03/04/2019 5:04,Wednesday,3,5,Accident on BKE (towards PIE) at PIE(City) Exit,Accident,BKE (towards PIE) at PIE(City) Exit
1225,03/04/2019 5:01,Wednesday,3,5,Accident on PIE (towards Changi Airport) at BKE Exit,Accident,PIE (towards Changi Airport) at BKE Exit
1226,03/04/2019 4:46,Wednesday,3,4,Accident on MCE (towards AYE) after ECP (City) Entrance,Accident,MCE (towards AYE) after ECP (City) Entrance
1227,03/04/2019 3:07,Wednesday,3,3,Accident on BKE (towards Woodlands) after PIE Entrance. Avoid lane 2,Accident,BKE (towards Woodlands) after PIE Entrance
1228,03/04/2019 3:01,Wednesday,3,3,Accident on TPE (towards SLE) at Seletar West Link Exit,Accident,TPE (towards SLE) at Seletar West Link Exit
1229,03/04/2019 2:59,Wednesday,3,2,Accident on BKE (towards Woodlands) after PIE Entrance. Avoid lane 3,Accident,BKE (towards Woodlands) after PIE Entrance
1230,03/04/2019 2:49,Wednesday,3,2,Obstacle on PIE (towards Tuas) after Stevens Rd Exit with congestion till Thomson Rd Exit. Avoid lane 4,Obstacle,PIE (towards Tuas) after Stevens Rd Exit with congestion till Thomson Rd Exit
1231,03/04/2019 2:34,Wednesday,3,2,Obstacle on PIE (towards Tuas) after Stevens Rd Exit. Avoid lane 4,Obstacle,PIE (towards Tuas) after Stevens Rd Exit
1232,03/04/2019 2:32,Wednesday,3,2,Accident on CTE (towards AYE) before AMK Ave 5 Exit,Accident,CTE (towards AYE) before AMK Ave 5 Exit
1233,03/04/2019 2:24,Wednesday,3,2,Accident on TPE (towards SLE) after Tampines Ave 12 Exit,Accident,TPE (towards SLE) after Tampines Ave 12 Exit
1234,03/04/2019 2:17,Wednesday,3,2,Accident on SLE (towards BKE) at TPE(PIE) Exit,Accident,SLE (towards BKE) at TPE(PIE) Exit
1235,03/04/2019 2:16,Wednesday,3,2,Accident on CTE (towards AYE) before AMK Ave 5 Exit. Avoid lane 1,Accident,CTE (towards AYE) before AMK Ave 5 Exit
1236,03/04/2019 2:12,Wednesday,3,2,Accident on PIE (towards Tuas) after Jalan Bahar. Avoid lane 5,Accident,PIE (towards Tuas) after Jalan Bahar
1237,03/04/2019 2:05,Wednesday,3,2,Accident on PIE (towards Changi Airport) before Lornie Rd,Accident,PIE (towards Changi Airport) before Lornie Rd
1238,03/04/2019 2:02,Wednesday,3,2,Accident on SLE (towards CTE) before Mandai Ave Exit,Accident,SLE (towards CTE) before Mandai Ave Exit
1239,03/04/2019 1:59,Wednesday,3,1,Accident on PIE (towards Changi Airport) before Eng Neo Ave. Avoid lane 2,Accident,PIE (towards Changi Airport) before Eng Neo Ave
1240,03/04/2019 1:59,Wednesday,3,1,Accident on PIE (towards Changi Airport) after Eng Neo Ave,Accident,PIE (towards Changi Airport) after Eng Neo Ave
1241,03/04/2019 1:54,Wednesday,3,1,Heavy Traffic on AYE (towards MCE) after Jurong Town Hall Entrance,Heavy Traffic,on AYE (towards MCE) after Jurong Town Hall Entrance
1242,03/04/2019 1:50,Wednesday,3,1,Accident on BKE (towards PIE) after Dairy Farm Rd Exit,Accident,BKE (towards PIE) after Dairy Farm Rd Exit
1243,03/04/2019 1:49,Wednesday,3,1,Accident on TPE (towards SLE) after Tampines Ave 12 Exit. Avoid lane 2,Accident,TPE (towards SLE) after Tampines Ave 12 Exit
1244,03/04/2019 1:45,Wednesday,3,1,Accident on AYE (towards MCE) after Jurong Town Hall Entrance with congestion till Jurong Town Hall Exit,Accident,AYE (towards MCE) after Jurong Town Hall Entrance with congestion till Jurong Town Hall Exit
1245,03/04/2019 1:42,Wednesday,3,1,Accident on CTE (towards AYE) after PIE(Jurong) Exit. Avoid lane 2,Accident,CTE (towards AYE) after PIE(Jurong) Exit
1246,03/04/2019 1:41,Wednesday,3,1,Accident on AYE (towards MCE) after Jurong Town Hall Entrance with congestion till Jurong Town Hall Exit. Avoid lane 3,Accident,AYE (towards MCE) after Jurong Town Hall Entrance with congestion till Jurong Town Hall Exit
1247,03/04/2019 1:36,Wednesday,3,1,Accident on BKE (towards Woodlands) after PIE Entrance,Accident,BKE (towards Woodlands) after PIE Entrance
1248,03/04/2019 1:34,Wednesday,3,1,Accident on BKE (towards Woodlands) after PIE Entrance. Avoid lanes 1 and 2,Accident,BKE (towards Woodlands) after PIE Entrance
1249,03/04/2019 1:29,Wednesday,3,1,Accident on AYE (towards MCE) after Jurong Town Hall Entrance. Avoid lane 3,Accident,AYE (towards MCE) after Jurong Town Hall Entrance
1250,03/04/2019 1:02,Wednesday,3,1,Obstacle on TPE (towards SLE) after Tampines Ave 7 Exit. Avoid lane 1,Obstacle,TPE (towards SLE) after Tampines Ave 7 Exit
1251,03/04/2019 0:54,Wednesday,3,0,Accident on AYE (towards MCE) after Jurong Town Hall Exit,Accident,AYE (towards MCE) after Jurong Town Hall Exit
1252,03/04/2019 0:41,Wednesday,3,0,Accident in CTE Tunnel (towards AYE) before Havelock Exit. Avoid lane 1,Accident,CTE Tunnel (towards AYE) before Havelock Exit
1253,03/04/2019 0:34,Wednesday,3,0,Accident on Tampines Avenue 1 (towards Tampines Avenue 4) after Tampines Avenue 8. Avoid right lane,Accident,Tampines Avenue 1 (towards Tampines Avenue 4) after Tampines Avenue 8
1254,03/04/2019 0:24,Wednesday,3,0,Accident on SLE (towards CTE) after Woodlands Ave 2 Exit. Avoid lane 1,Accident,SLE (towards CTE) after Woodlands Ave 2 Exit
1255,03/04/2019 0:19,Wednesday,3,0,Accident on BKE (towards Woodlands) at Bukit Panjang Rd Entrance,Accident,BKE (towards Woodlands) at Bukit Panjang Rd Entrance
1256,03/04/2019 0:16,Wednesday,3,0,Accident on Ang Mo Kio Avenue 1 (towards Ang Mo Kio Avenue 10) after Ang Mo Kio Avenue 8. Avoid right lane,Accident,Ang Mo Kio Avenue 1 (towards Ang Mo Kio Avenue 10) after Ang Mo Kio Avenue 8
1257,03/04/2019 0:02,Wednesday,3,0,Heavy Traffic on SLE (towards BKE) after Woodlands Ave 2 Exit,Heavy Traffic,on SLE (towards BKE) after Woodlands Ave 2 Exit
1258,02/04/2019 23:47,Tuesday,2,23,Accident on SLE (towards BKE) after Mandai Rd Exit. Avoid lane 1,Accident,SLE (towards BKE) after Mandai Rd Exit
1259,02/04/2019 23:05,Tuesday,2,23,Accident on SLE (towards BKE) after Woodlands Ave 2 Exit with congestion till Woodlands Ave 12 Exit. Avoid lane 1,Accident,SLE (towards BKE) after Woodlands Ave 2 Exit with congestion till Woodlands Ave 12 Exit
1260,02/04/2019 23:02,Tuesday,2,23,Accident on SLE (towards BKE) after Woodlands Ave 2 Exit. Avoid lane 1,Accident,SLE (towards BKE) after Woodlands Ave 2 Exit
1261,02/04/2019 22:50,Tuesday,2,22,Accident on Lornie Road (towards Lornie Highway) after Andrew Road. Avoid left lane,Accident,Lornie Road (towards Lornie Highway) after Andrew Road
1262,02/04/2019 21:51,Tuesday,2,21,Obstacle on ECP (towards City) at Fort Rd Exit,Obstacle,ECP (towards City) at Fort Rd Exit
1263,02/04/2019 19:33,Tuesday,2,19,Accident on PIE (towards Changi Airport) at Nanyang Dr Entrance,Accident,PIE (towards Changi Airport) at Nanyang Dr Entrance
1264,02/04/2019 19:14,Tuesday,2,19,Accident on AYE (towards Tuas) after Buona Vista exit. Avoid lanes 1 and 2,Accident,AYE (towards Tuas) after Buona Vista exit
1265,02/04/2019 19:03,Tuesday,2,19,Obstacle on KPE (towards TPE) at Sims Avenue Entrance,Obstacle,KPE (towards TPE) at Sims Avenue Entrance
1266,02/04/2019 17:10,Tuesday,2,17,Obstacle on KJE (towards BKE) after PIE Entrance,Obstacle,KJE (towards BKE) after PIE Entrance
1267,02/04/2019 12:44,Tuesday,2,12,Accident on TPE (towards SLE) at Sengkang East Rd Entrance,Accident,TPE (towards SLE) at Sengkang East Rd Entrance
1268,02/04/2019 12:41,Tuesday,2,12,Accident on Woodlands Road (towards Woodlands Checkpoint) after Sungei Kadut Ave. Avoid right lane,Accident,Woodlands Road (towards Woodlands Checkpoint) after Sungei Kadut Ave
1269,02/04/2019 11:56,Tuesday,2,11,Obstacle on Loyang Avenue (towards Pasir Ris Drive 1) after New Loyang Link. Avoid left lane,Obstacle,Loyang Avenue (towards Pasir Ris Drive 1) after New Loyang Link
1270,02/04/2019 11:11,Tuesday,2,11,Heavy Traffic on PIE (towards Changi Airport) after Jalan Eunos,Heavy Traffic,on PIE (towards Changi Airport) after Jalan Eunos
1271,02/04/2019 11:04,Tuesday,2,11,Accident on PIE (towards Changi Airport) after Jalan Eunos with congestion till Thomson Rd. Avoid lane 3,Accident,PIE (towards Changi Airport) after Jalan Eunos with congestion till Thomson Rd
1272,02/04/2019 10:49,Tuesday,2,10,Accident on PIE (towards Changi Airport) after Jalan Eunos with congestion till Thomson Rd. Avoid lanes 2 and 3,Accident,PIE (towards Changi Airport) after Jalan Eunos with congestion till Thomson Rd
1273,02/04/2019 10:33,Tuesday,2,10,Accident on PIE (towards Changi Airport) after Jalan Eunos with congestion till Kallang Way. Avoid lanes 2 and 3,Accident,PIE (towards Changi Airport) after Jalan Eunos with congestion till Kallang Way
1274,02/04/2019 10:32,Tuesday,2,10,Accident on PIE (towards Changi Airport) before Jalan Eunos with congestion till Kallang Way. Avoid lanes 2 and 3,Accident,PIE (towards Changi Airport) before Jalan Eunos with congestion till Kallang Way
1275,02/04/2019 10:18,Tuesday,2,10,Accident on PIE (towards Changi Airport) before Jalan Eunos. Avoid lanes 2 and 3,Accident,PIE (towards Changi Airport) before Jalan Eunos
1276,02/04/2019 9:59,Tuesday,2,9,Accident on AYE (towards Tuas) after Buona Vista exit. Avoid lane 1,Accident,AYE (towards Tuas) after Buona Vista exit
1277,02/04/2019 9:58,Tuesday,2,9,Accident on Bedok North Road towards PIE. Avoid left lane,Accident,Bedok North Road towards PIE
1278,02/04/2019 9:51,Tuesday,2,9,Accident on PIE (towards Tuas) after Thomson Rd Exit. Avoid lane 1,Accident,PIE (towards Tuas) after Thomson Rd Exit
1279,02/04/2019 9:41,Tuesday,2,9,Accident on Stamford Road near North Bridge Road/Stamford Road Junction,Accident,Stamford Road near North Bridge Road/Stamford Road Junction
1280,02/04/2019 9:23,Tuesday,2,9,Accident on Hillview Road (towards Hillview Avenue) after Upper Bukit Timah Road. Avoid left lane,Accident,Hillview Road (towards Hillview Avenue) after Upper Bukit Timah Road
1281,02/04/2019 8:56,Tuesday,2,8,Obstacle on BKE (towards Woodlands) before Bukit Panjang Rd Exit. Avoid lane 1,Obstacle,BKE (towards Woodlands) before Bukit Panjang Rd Exit
1282,02/04/2019 7:10,Tuesday,2,7,Obstacle on BKE (towards Woodlands) after PIE Entrance. Avoid lane 2,Obstacle,BKE (towards Woodlands) after PIE Entrance
1283,02/04/2019 7:09,Tuesday,2,7,Obstacle on BKE (towards PIE) before PIE Exit. Avoid lane 2,Obstacle,BKE (towards PIE) before PIE Exit
1284,02/04/2019 6:18,Tuesday,2,6,Accident on AYE (towards MCE) at Clementi Ave 6 Entrance,Accident,AYE (towards MCE) at Clementi Ave 6 Entrance
1285,02/04/2019 5:21,Tuesday,2,5,Accident on AYE (towards Tuas) at Lower Delta Rd Entrance,Accident,AYE (towards Tuas) at Lower Delta Rd Entrance
1286,02/04/2019 4:38,Tuesday,2,4,Accident on PIE (towards Changi Airport) at Paya Lebar Rd Entrance,Accident,PIE (towards Changi Airport) at Paya Lebar Rd Entrance
1287,02/04/2019 4:32,Tuesday,2,4,Accident on KPE (towards TPE) at Tampines Road Exit,Accident,KPE (towards TPE) at Tampines Road Exit
1288,02/04/2019 3:48,Tuesday,2,3,Accident on Thomson Road (towards Newton) after Marymount Road,Accident,Thomson Road (towards Newton) after Marymount Road
1289,02/04/2019 2:27,Tuesday,2,2,Temporary Closure of Slip Roads at CTE Tunnel on 9 - 11 Apr and 23 - 25 Apr 2019 from midnight to 5 a.m daily. #sgtraffic http://bit.ly/2JXru9C,Temporary Road Closure Closure,of Slip Roads at CTE Tunnel on 9 - 11 Apr and 23 - 25 Apr 2019 from midnight to 5 a
1290,02/04/2019 2:25,Tuesday,2,2,"Temporary Road Diversion at Kim Chuan Road on Wednesday, 3 April 2019 at 10 p.m. #sgtraffic http://bit.ly/2Urhbid",Temporary Road Closure,"Diversion at Kim Chuan Road on Wednesday, 3 April 2019 at 10 p"
1291,02/04/2019 1:55,Tuesday,2,1,Accident on Newton Circus (towards Dunearn Road) after Bukit Timah Road. Avoid left lane,Accident,Newton Circus (towards Dunearn Road) after Bukit Timah Road
1292,02/04/2019 1:45,Tuesday,2,1,Heavy Traffic on TPE (towards SLE) after Punggol Rd Exit,Heavy Traffic,on TPE (towards SLE) after Punggol Rd Exit
1293,02/04/2019 1:36,Tuesday,2,1,Obstacle on CTE (towards SLE) after AYE Entrance. Avoid lane 1,Obstacle,CTE (towards SLE) after AYE Entrance
1294,02/04/2019 1:19,Tuesday,2,1,Accident on TPE (towards SLE) after Punggol Rd Exit with congestion till Tampines Flyover. Avoid lane 3,Accident,TPE (towards SLE) after Punggol Rd Exit with congestion till Tampines Flyover
1295,02/04/2019 1:16,Tuesday,2,1,Accident on TPE (towards SLE) after Punggol Rd Exit with congestion till Tampines Flyover. Avoid lanes 2 and 3,Accident,TPE (towards SLE) after Punggol Rd Exit with congestion till Tampines Flyover
1296,02/04/2019 1:07,Tuesday,2,1,Accident on River Valley Road near Eu Tong Sen Street/Hill Street Junction,Accident,River Valley Road near Eu Tong Sen Street/Hill Street Junction
1297,02/04/2019 1:03,Tuesday,2,1,Accident on TPE (towards SLE) after Punggol Rd Exit with congestion till Punggol Rd Exit. Avoid lanes 2 and 3,Accident,TPE (towards SLE) after Punggol Rd Exit with congestion till Punggol Rd Exit
1298,02/04/2019 1:01,Tuesday,2,1,Accident on TPE (towards SLE) after Punggol Rd Exit. Avoid lanes 2 and 3,Accident,TPE (towards SLE) after Punggol Rd Exit
1299,02/04/2019 0:25,Tuesday,2,0,Obstacle on MCE (towards ECP) before Maxwell Rd Entrance. Avoid lanes 2 and 3,Obstacle,MCE (towards ECP) before Maxwell Rd Entrance
1300,02/04/2019 0:22,Tuesday,2,0,Accident on PIE (towards Tuas) after Bedok North Avenue 3 exit. Avoid lane 3,Accident,PIE (towards Tuas) after Bedok North Avenue 3 exit
1301,02/04/2019 0:10,Tuesday,2,0,Accident on TPE (towards PIE) after Punggol Rd Exit. Avoid lane 1,Accident,TPE (towards PIE) after Punggol Rd Exit
